customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_flag,TenureGroup,NumServices,AutoPay,AvgMonthlySpend
0137-UDEUO,Female,,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,63.75,Yes,1,0-6 Months,1,0,21.25
3134-DSHVC,Female,,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218.45,No,0,49-72 Months,5,1,98.71
6161-UUUTA,Male,,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.9,260.9,Yes,1,0-6 Months,2,0,86.97
7821-DPRQE,Male,,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,No,0,49-72 Months,6,0,107.66
6543-XRMYR,Female,,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes,1,25-48 Months,4,0,98.91
2001-EWBQU,Female,,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,No,0,49-72 Months,5,0,105.56
4925-LMHOK,Male,,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,1,13-24 Months,3,1,62.65
1608-GMEWB,Male,,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,No,0,25-48 Months,3,1,93.34
6695-AMZUF,Female,,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950.2,No,0,49-72 Months,7,1,85.0
1455-UGQVH,Male,,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,1,7-12 Months,4,0,103.78
8410-BGQXN,Male,,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.4,93.4,No,0,0-6 Months,1,0,23.35
8280-MQRQN,Female,,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,Yes,1,0-6 Months,2,0,50.45
1619-YWUBB,Female,,Yes,No,68,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.95,1614.9,No,0,49-72 Months,1,1,23.75
7611-YKYTC,Male,,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,0,13-24 Months,2,1,71.54
2037-SGXHH,Male,,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,1,25-48 Months,4,0,95.38
3178-FESZO,Female,,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,1,0-6 Months,4,1,100.25
0365-GXEZS,Male,,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,0,13-24 Months,3,0,81.6
0082-OQIQY,Male,,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,0,25-48 Months,4,0,89.92
6087-MVHJH,Female,,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,1,13-24 Months,3,0,88.88
4603-JANFB,Male,,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,1,0-6 Months,1,0,69.85
3018-TFTSU,Male,,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,1,7-12 Months,3,1,71.55
3606-SBKRY,Male,,No,No,31,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,No,0,25-48 Months,3,0,49.14
4806-KEXQR,Male,,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,1,0-6 Months,2,0,81.08
0667-NSRGI,Female,,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,0,25-48 Months,4,0,71.58
7083-YNSKY,Female,,No,No,15,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,1,13-24 Months,1,1,26.64
6893-ODYYE,Male,,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,0,49-72 Months,5,1,90.99
8242-JSVBO,Male,,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,0,7-12 Months,1,1,46.07
2479-BRAMR,Male,,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,1,25-48 Months,3,1,79.84
9541-ZPSEA,Male,,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,0,49-72 Months,3,1,79.05
2665-NPTGL,Female,,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,0,25-48 Months,4,1,96.57
1139-WUOAH,Male,,No,No,57,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No,0,49-72 Months,4,1,54.21
4693-VWVBO,Female,,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.55,61.05,No,0,0-6 Months,1,0,20.35
7434-SHXLS,Female,,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,20.9,Yes,1,0-6 Months,1,0,20.9
6937-GCDGQ,Male,,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,0,13-24 Months,2,1,50.29
0988-JRWWP,Female,,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,0,0-6 Months,2,0,46.8
5075-JSDKI,Female,,No,No,59,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,24.45,1493.1,No,0,49-72 Months,1,0,25.31
7908-QCBCA,Female,,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,1,0-6 Months,1,0,69.4
8644-XYTSV,Male,,Yes,No,42,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,0,25-48 Months,2,1,38.72
6711-FLDFB,Female,,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,1,7-12 Months,1,0,77.31
3873-WOSBC,Male,,Yes,No,67,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.6,1784.9,No,0,49-72 Months,1,1,26.64
7465-ZZRVX,Male,,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,No,0,0-6 Months,1,0,70.35
7975-JMZNT,Male,,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,0,49-72 Months,7,1,92.06
7251-XFOIL,Female,,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,0,49-72 Months,3,0,90.17
4116-IQRFR,Male,,Yes,Yes,4,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.1,73.1,No,0,0-6 Months,1,1,18.27
3714-JTVOV,Female,,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.15,3229.4,Yes,1,25-48 Months,2,1,76.89
8259-DZLIZ,Female,,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),53.85,3399.85,No,0,49-72 Months,2,1,53.12
0442-ZXKVS,Female,,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),115.6,6431.05,No,0,49-72 Months,7,1,119.09
7853-WNZSY,Male,,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.75,19.75,No,0,0-6 Months,1,1,19.75
3120-FAZKD,Male,,Yes,Yes,54,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.05,1230.9,No,0,49-72 Months,1,1,22.79
8606-OEGQZ,Female,,No,Yes,18,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.3,454.65,No,0,13-24 Months,1,1,25.26
0225-ZORZP,Male,,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.3,235.05,No,0,0-6 Months,3,0,78.35
4702-IOQDC,Female,,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,70.1,Yes,1,0-6 Months,1,0,70.1
9489-JMTTN,Female,,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6595.9,No,0,49-72 Months,7,1,91.61
0575-CUQOV,Male,,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.95,5867.0,No,0,49-72 Months,5,0,97.78
0967-BMLBD,Female,,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.0,196.35,No,0,7-12 Months,1,0,17.85
6178-KFNHS,Female,,No,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,909.25,Yes,1,7-12 Months,2,0,75.77
2830-LEWOA,Male,,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),103.9,6449.15,No,0,49-72 Months,6,1,105.72
5006-MXVRN,Female,,No,No,39,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.7,762.45,No,0,25-48 Months,1,1,19.55
1264-BYWMS,Male,,No,No,55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8,5283.95,Yes,1,49-72 Months,3,0,96.07
9658-WYUFB,Female,,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,1617.5,Yes,1,13-24 Months,4,0,95.15
8327-WKMIE,Male,,No,No,37,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.15,785.75,No,0,25-48 Months,1,1,21.24
6917-FIJHC,Female,,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,26.0,1776.0,No,0,49-72 Months,1,0,24.67
5329-KRDTM,Male,,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),77.35,5396.25,No,0,49-72 Months,5,1,74.95
7797-EJMDP,Female,,No,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),66.05,574.5,No,0,7-12 Months,4,1,71.81
3530-VWVGU,Female,,Yes,Yes,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.9,400.3,No,0,13-24 Months,1,0,18.2
2013-SGDXK,Female,,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,84.3,84.3,Yes,1,0-6 Months,3,0,84.3
6368-NWMCE,Female,,No,No,38,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),68.15,2656.3,No,0,25-48 Months,4,1,69.9
3633-CDBUW,Male,,No,Yes,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,80.85,1445.95,No,0,13-24 Months,6,0,85.06
0707-HOVVN,Female,,No,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.5,5212.65,No,0,49-72 Months,5,1,74.47
8580-QVLOC,Female,,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),92.45,6440.25,Yes,1,49-72 Months,7,1,89.45
3956-MGXOG,Female,,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.6,2244.95,No,0,25-48 Months,2,0,80.18
9274-UARKJ,Female,,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.2,1130.0,No,0,13-24 Months,3,1,75.33
4077-HWUYD,Male,,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.55,6463.15,No,0,49-72 Months,7,1,89.77
2012-NWRPA,Female,,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,1,7-12 Months,4,0,102.84
8808-ELEHO,Male,,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,1,7-12 Months,2,0,73.24
0103-CSITQ,Female,,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,0,49-72 Months,6,1,109.7
3506-LCJDC,Male,,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,1,0-6 Months,1,1,19.95
8671-KKKOS,Female,,Yes,No,46,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,45.55,2062.15,No,0,25-48 Months,3,0,44.83
7305-ZWMAJ,Male,,Yes,No,30,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.7,587.1,No,0,25-48 Months,1,1,19.57
9518-XXBXE,Male,,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.3,720.45,No,0,7-12 Months,2,0,72.04
3934-HXCFZ,Male,,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,1,13-24 Months,5,0,95.06
6578-KRMAW,Male,,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.4,2979.3,No,0,25-48 Months,5,1,93.1
4860-IJUDE,Male,,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,0,13-24 Months,2,1,73.59
7666-WKRON,Female,,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,Yes,1,25-48 Months,3,0,82.09
9688-YGXVR,Female,,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.15,3973.2,No,0,25-48 Months,4,1,90.3
0423-UDIJQ,Male,,No,No,9,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,49.2,447.9,No,0,7-12 Months,2,0,49.77
1945-XISKS,Female,,Yes,No,67,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,1335.2,No,0,49-72 Months,1,0,19.93
4910-AQFFX,Male,,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,1,7-12 Months,2,1,73.47
2154-KVJFF,Female,,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,1,13-24 Months,2,0,74.12
5360-LJCNJ,Female,,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.15,7555.0,No,0,49-72 Months,5,1,106.41
2607-FBDFF,Male,,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),49.0,49.0,No,0,0-6 Months,2,1,49.0
9647-ERGBE,Female,,Yes,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,1,25-48 Months,4,0,101.54
3428-XZMAZ,Male,,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,1,0-6 Months,1,0,69.35
1100-DDVRV,Male,,Yes,No,17,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,No,0,13-24 Months,3,0,49.2
0378-TOVMS,Female,,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,1,0-6 Months,3,0,90.73
4355-HBJHH,Male,,Yes,Yes,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,1,49-72 Months,5,0,79.01
6728-WYQBC,Male,,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.95,20.95,No,0,0-6 Months,1,1,20.95
9058-CBREO,Female,,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.55,50.55,Yes,1,0-6 Months,1,0,50.55
9029-FEGVJ,Female,,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.3,2570.0,No,0,25-48 Months,2,0,80.31
7216-KAOID,Male,,Yes,Yes,41,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.5,798.2,No,0,25-48 Months,1,1,19.47
0318-QUUOB,Male,,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,1,0-6 Months,2,0,80.55
6145-NNPNO,Female,,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,No,0,0-6 Months,1,1,44.15
5520-FVEWJ,Female,,Yes,Yes,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,1,7-12 Months,3,0,76.41
5339-TJFEK,Male,,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6487.2,No,0,49-72 Months,5,0,104.63
5572-ZDXHY,Female,,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,Yes,1,13-24 Months,3,0,84.35
2074-GUHPQ,Female,,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,No,0,13-24 Months,4,1,91.58
4625-XMOYM,Female,,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),26.25,1988.05,No,0,49-72 Months,1,1,27.61
5827-MWCZK,Male,,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,No,0,49-72 Months,4,1,97.0
1385-TQOZW,Female,,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.45,147.55,No,0,7-12 Months,1,1,16.39
5914-XRFQB,Male,,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,0,49-72 Months,7,1,117.01
4329-YPDDQ,Male,,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No,0,13-24 Months,7,1,110.18
4804-NCPET,Male,,Yes,Yes,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.2,387.4,No,0,13-24 Months,1,0,20.39
3750-CKVKH,Male,,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,1,0-6 Months,1,0,58.32
5944-UGLLK,Male,,No,No,53,No,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,No,0,49-72 Months,4,1,57.47
8063-GBATB,Female,,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,1,25-48 Months,2,0,84.71
7787-BNTZM,Male,,No,No,6,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.15,130.5,No,0,0-6 Months,1,1,21.75
2252-ISRNH,Male,,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,No,0,7-12 Months,3,0,85.32
9415-TPKRV,Female,,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,No,0,7-12 Months,2,0,55.85
5322-TEUJK,Female,,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,No,0,49-72 Months,7,1,114.09
4547-KQRTM,Female,,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,1,7-12 Months,2,1,83.07
4877-EVATK,Male,,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.0,20.0,Yes,1,0-6 Months,1,0,20.0
1866-DIOQZ,Female,,Yes,No,71,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,No,0,49-72 Months,6,1,66.04
8375-KVTHK,Male,,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,No,0,49-72 Months,5,0,99.33
2697-NQBPF,Male,,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,No,0,25-48 Months,5,0,104.14
3709-OIJEA,Male,,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,No,0,25-48 Months,4,0,84.02
7639-SUPCW,Female,,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,1,13-24 Months,2,1,47.94
1386-ZIKUV,Male,,No,No,7,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,18.95,130.55,No,0,7-12 Months,1,0,18.65
0599-XNYDO,Female,,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,No,0,13-24 Months,1,1,77.02
6377-WHAOX,Female,,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,No,0,49-72 Months,5,0,106.85
6855-VLGOS,Male,,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,20.55,1432.55,No,0,49-72 Months,1,0,19.9
8999-XXGNS,Female,,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.75,7629.85,No,0,49-72 Months,5,1,105.97
8746-OQQRW,Male,,No,No,4,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.25,101.9,No,0,0-6 Months,1,0,25.48
3181-MIZBN,Male,,Yes,Yes,16,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,313.4,No,0,13-24 Months,1,0,19.59
0471-ARVMX,Female,,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,No,0,49-72 Months,5,0,101.82
7766-CLTIC,Female,,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.95,629.55,No,0,7-12 Months,3,0,62.96
5650-YLIBA,Male,,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,2640.55,No,0,25-48 Months,2,0,85.18
0825-CPPQH,Female,,Yes,No,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.1,1372.45,No,0,49-72 Months,1,1,19.33
9084-OAYKL,Male,,No,No,58,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.8,1212.25,No,0,49-72 Months,1,0,20.9
6122-LJADA,Male,,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.15,6237.05,No,0,49-72 Months,7,1,89.1
2400-XIWIO,Female,,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.1,6310.9,No,0,49-72 Months,7,0,88.89
7524-VRLPL,Male,,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.1,5031.0,No,0,49-72 Months,5,1,72.91
1069-XAIEM,Female,,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,1,0-6 Months,2,0,85.05
7569-NMZYQ,Female,,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8672.45,No,0,49-72 Months,7,1,120.45
5201-USSQZ,Female,,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.9,2196.45,No,0,25-48 Months,3,1,84.48
2105-PHWON,Female,,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,No,0,25-48 Months,4,1,91.16
1494-EJZDW,Female,,Yes,Yes,10,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,220.8,No,0,7-12 Months,1,0,22.08
4884-TVUQF,Female,,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.3,5779.6,No,0,49-72 Months,5,1,101.4
